,Branch_ID,Branch_Name,Region,Customer_ID,Customer_Name,Gender,Age,Credit_Type,Credit_Amount,Interest_Rate,Loan_Term_Months,Start_Date,Payment_Status,Income_Level,Marital_Status,Occupation,Account_Balance,Credit_Score,Region_Code,Risk_Level,region,district,district_population,branch_count,clients_in_district_rows,active_clients_district,need_for_bank_service
280,970,Samarqand,Qashqadaryo viloyati - Koson,d5bc36af-e809-458c-a8f0-62708ea72d70,Joseph Thompson,ayol,60,Biznes,26035997,12.34,12,2023-05-29,Kechikkan,O'rtacha,Yolg'iz,Tadbirkor,8038511,556,9,Yuqori,Toshkent shahri,Mirobod,356475,4,104,9667,0.973
281,493,Qashqadaryo,Qashqadaryo viloyati - Kitob,51e097e9-bf6a-4ff2-aba5-ace5a3a0b823,Shawn Jackson,ayol,64,Ipoteka,208891367,16.28,48,2022-03-12,Kechikkan,Past,Yolg'iz,Talaba,25274655,713,1,Yuqori,Sirdaryo,Shirin,77686,1,255,9183,0.882
282,587,Buxoro,Andijon viloyati - Andijon,d51353f6-d6e0-42d8-a907-91f086d4da36,Mrs. Denise Carr MD,ayol,52,Avtokredit,348706072,13.54,24,2025-03-18,Kechikkan,Past,Turmush qurgan,O'qituvchi,4735414,392,3,O'rtacha,Qoraqalpogʻiston Respublikasi,Chimboy,280515,4,257,13819,0.951
283,414,Buxoro,Jizzax viloyati - Jizzax,c1d61ede-229d-4db4-b6c8-506197ccf932,Thomas Wilson,ayol,36,Biznes,317947173,10.5,48,2025-05-17,Jarayonda,Yuqori,Yolg'iz,Fermer,66199197,722,10,Yuqori,Fargʻona,Qo‘qon,283539,4,211,26120,0.908
284,838,Jizzax,Qashqadaryo viloyati - Yakkabog‘,0110e7f8-1e88-424b-ab4b-224fe97e0c7b,Tonya Holland,ayol,48,Avtokredit,223416425,22.71,60,2023-05-11,Kechikkan,O'rtacha,Turmush qurgan,Talaba,50131298,482,11,Past,Qashqadaryo,Mirishkor,20029,1,59,673,0.966
285,749,Samarqand,Toshkent viloyati - Chirchiq,856ae962-3434-4bbf-b885-222e1f6f9732,John Lawson,ayol,64,Ta'lim,65221800,10.84,12,2023-10-17,Jarayonda,Yuqori,Yolg'iz,Tadbirkor,17393084,579,12,O'rtacha,Fargʻona,Marg‘ilon,251803,4,266,15042,0.94
286,113,Namangan,Surxondaryo viloyati - Sherobod,47017ce3-a2d8-4662-b0ef-9fe16a890485,Ashley Gross,erkak,48,Biznes,176369422,11.4,12,2022-10-09,Kechikkan,Past,Yolg'iz,Boshqaruvchi,70830867,839,9,Past,Navoiy,Qiziltepa,13911,1,247,598,0.957
287,747,Qoraqalpog‘iston,Andijon viloyati - Asaka,37b6abf6-297e-4ce6-8784-95a997e504ad,Natalie Holland,ayol,63,Fermerlik,131494281,16.26,60,2021-10-29,Kechikkan,Past,Yolg'iz,Boshqaruvchi,55443562,796,14,Yuqori,Sirdaryo,Guliston,55176,1,235,4862,0.912
288,890,Navoiy,Sirdaryo viloyati - Sirdaryo,b3c8264e-ab19-4f34-b3d1-c58cd235719d,Monique Petersen,erkak,40,Ipoteka,164618014,10.85,36,2021-02-11,To'langan,Past,Yolg'iz,Talaba,57921827,793,9,O'rtacha,Jizzax,Jizzax,78543,2,235,3949,0.95
289,296,Buxoro,Navoiy viloyati - Qiziltepa,41fa23ae-8fbf-460c-986f-6e2f5f43cb24,Jacob Ali,erkak,49,Ipoteka,453469593,14.72,12,2024-06-25,Jarayonda,Past,Yolg'iz,Fermer,74115290,844,12,O'rtacha,Andijon,Asaka,302451,4,236,42183,0.861
290,636,Buxoro,Toshkent shahri,81643eab-f227-4e7b-a6db-429a5131928e,Shelly Reed,erkak,20,Ipoteka,411400756,12.13,36,2025-05-23,Kechikkan,Yuqori,Yolg'iz,Boshqaruvchi,98042401,596,5,Yuqori,Samarqand,Pastdarg‘om,105713,1,132,15720,0.851
291,265,Navoiy,Surxondaryo viloyati - Termiz,1f254e8d-e954-496d-ab9a-ffd9ebc731c8,Tim Bernard,ayol,54,Biznes,327697373,21.64,36,2023-12-06,To'langan,O'rtacha,Yolg'iz,Tadbirkor,99330220,365,14,Past,Qoraqalpogʻiston Respublikasi,Taxiatosh,149634,2,241,14462,0.903
292,413,Qashqadaryo,Qashqadaryo viloyati - Kitob,6b1dcafa-4600-4551-ac3f-43990fa20f6b,Derek Martinez,erkak,60,Biznes,96440629,20.1,60,2024-05-25,To'langan,Past,Turmush qurgan,Talaba,17760933,573,13,Yuqori,Sirdaryo,Sirdaryo,115267,1,238,4878,0.958
293,300,Samarqand,Toshkent viloyati - Chirchiq,f5ec59a7-9c3d-4b63-99b9-41aa60cc1180,Tammie Smith,ayol,39,Ipoteka,309008555,10.96,72,2025-06-26,Kechikkan,Yuqori,Yolg'iz,Fermer,40302418,676,5,Yuqori,Toshkent shahri,Yunusobod,461734,6,95,28107,0.939
294,293,Andijon,Qashqadaryo viloyati - Yakkabog‘,f02072e9-0851-4265-b73d-6c8ec2848c7a,Jennifer Baker,erkak,25,Avtokredit,463801620,15.76,24,2022-06-19,To'langan,O'rtacha,Turmush qurgan,Talaba,45001341,418,14,O'rtacha,Sirdaryo,Guliston,55176,1,235,4862,0.912
295,864,Navoiy,Andijon viloyati - Shahrixon,74317318-b3f9-4210-a9db-576ec0f6132f,Brian Carter Jr.,erkak,53,Fermerlik,458208750,14.01,12,2022-02-15,To'langan,O'rtacha,Turmush qurgan,Boshqaruvchi,96856327,823,1,Past,Qashqadaryo,Kitob,16310,0,77,1493,0.908
296,667,Namangan,Sirdaryo viloyati - Guliston,a78653ff-e99b-45c4-806f-adbc415a8cf5,Jenna Martin,ayol,70,Ta'lim,25191102,11.14,12,2021-08-11,Jarayonda,O'rtacha,Yolg'iz,Tadbirkor,82974817,387,8,O'rtacha,Surxondaryo,Sherobod,218888,2,257,13143,0.94
297,902,Sirdaryo,Jizzax viloyati - Do‘stlik,bb2eb98a-6688-4d8e-8426-592dbc9c7ee9,Stephanie Hale,erkak,21,Fermerlik,253261952,24.79,48,2025-04-22,To'langan,Past,Turmush qurgan,Fermer,30172437,698,8,Past,Andijon,Shahrixon,337056,3,228,20126,0.94
298,349,Andijon,Toshkent viloyati - Angren,ef0340a2-913d-4354-8865-039811871992,Nicholas Butler,erkak,65,Avtokredit,220510369,22.49,72,2023-06-14,Kechikkan,O'rtacha,Turmush qurgan,Boshqaruvchi,97370239,407,13,Past,Qashqadaryo,Beshkent,21916,1,78,1784,0.919
299,121,Surxondaryo,Toshkent shahri,cd64b051-999e-4378-9168-4acd7172346e,Nancy Clark,erkak,30,Avtokredit,330944038,23.49,36,2022-05-13,Kechikkan,Yuqori,Turmush qurgan,O'qituvchi,47979546,554,4,Past,Qoraqalpogʻiston Respublikasi,Taxiatosh,149634,1,241,14462,0.903
300,345,Surxondaryo,Qoraqalpog‘iston - Taxiatosh,1043e7b1-60a9-4823-ad12-a99852a3c6d4,Christina Becker,erkak,30,Fermerlik,495187602,19.15,72,2025-01-01,Jarayonda,Past,Turmush qurgan,Talaba,7421154,798,3,Past,Namangan,Chortoq,210264,3,236,9822,0.953
301,971,Toshkent,Qoraqalpog‘iston - Nukus,0601ef78-c6f9-48e9-9ca9-e4ae7f7b2458,Kevin Yu,erkak,63,Biznes,200453434,19.37,72,2022-12-11,Jarayonda,Past,Yolg'iz,Ishchi,33375799,389,5,Yuqori,Qashqadaryo,Shahrisabz,32063,0,75,1176,0.963
302,989,Surxondaryo,Surxondaryo viloyati - Denov,554be2f4-9fcf-4b13-9dd1-f45191e733b9,Richard Gibson,ayol,59,Biznes,210061831,10.83,36,2021-10-03,Jarayonda,Past,Yolg'iz,Boshqaruvchi,42503989,532,15,Yuqori,Qoraqalpogʻiston Respublikasi,Taxiatosh,149634,2,241,14462,0.903
303,458,Sirdaryo,Toshkent viloyati - Bekobod,dcb4b990-ad75-4a19-b402-5cd9ea2c7e14,Jason Ramirez,erkak,25,Ipoteka,319864436,24.23,24,2024-02-17,To'langan,Past,Turmush qurgan,Fermer,48369293,609,9,O'rtacha,Qashqadaryo,Yakkabog‘,27717,1,77,3060,0.89
304,767,Xorazm,Andijon viloyati - Andijon,cffafae8-db3c-401c-a5d3-7858c4f1e54e,Todd Kennedy,ayol,55,Ipoteka,354353876,15.46,60,2024-09-21,Jarayonda,Yuqori,Turmush qurgan,Talaba,27113702,516,5,O'rtacha,Fargʻona,Marg‘ilon,251803,3,266,15042,0.94
305,384,Sirdaryo,Jizzax viloyati - Do‘stlik,6d057da7-7cf7-4607-91d4-fff59fcc07ec,Dustin Nicholson,ayol,48,Ta'lim,20011076,12.67,48,2022-09-12,To'langan,Yuqori,Turmush qurgan,Ishchi,32836283,616,15,Yuqori,Fargʻona,Farg‘ona,152849,2,234,5735,0.962
306,188,Andijon,Qashqadaryo viloyati - Yakkabog‘,7d7d15af-ce13-4922-bbe7-892a6b472d13,Natalie Cline,erkak,38,Avtokredit,25634184,12.16,12,2025-09-03,To'langan,O'rtacha,Yolg'iz,O'qituvchi,6168769,547,9,Past,Jizzax,Jizzax,78543,2,235,3949,0.95
307,149,Andijon,Namangan viloyati - Chortoq,26bda099-a4ad-4bb8-9467-1b360069c23b,Melissa Ross,erkak,62,Ta'lim,355963133,12.97,36,2024-07-30,To'langan,O'rtacha,Yolg'iz,Boshqaruvchi,57121113,647,4,Past,Qoraqalpogʻiston Respublikasi,Nukus,550856,7,230,52910,0.904
308,936,Buxoro,Samarqand viloyati - Kattaqo‘rg‘on,3aa93299-6eb1-43cf-88da-b63286710f19,Deanna Crawford,ayol,70,Biznes,8532035,24.94,36,2021-07-18,Jarayonda,Past,Turmush qurgan,Tadbirkor,58584021,573,13,Yuqori,Sirdaryo,Sirdaryo,115267,1,238,4878,0.958
309,880,Toshkent,Buxoro viloyati - Buxoro,312ad518-8353-42ab-a272-090183cf86fa,Joanna Smith,erkak,47,Avtokredit,176646653,11.95,60,2021-09-17,Kechikkan,Yuqori,Turmush qurgan,Talaba,60505186,729,8,Past,Sirdaryo,Shirin,77686,2,255,9183,0.882
310,306,Farg‘ona,Surxondaryo viloyati - Termiz,7c1fba4f-13b2-4944-bf4e-7d0bdb8870bf,Gregory Bell,ayol,25,Avtokredit,141739471,11.17,60,2021-07-25,To'langan,O'rtacha,Turmush qurgan,Tadbirkor,83505951,713,13,O'rtacha,Buxoro,Kogon,49512,1,236,4431,0.911
311,739,Samarqand,Farg‘ona viloyati - Qo‘qon,db23fc6c-9273-4af4-bd2b-ffc72edba15d,Austin Nolan,erkak,35,Avtokredit,457246519,13.03,60,2022-12-08,To'langan,Yuqori,Turmush qurgan,Fermer,80296160,540,14,Past,Fargʻona,Farg‘ona,152849,3,234,5735,0.962
312,573,Jizzax,Samarqand viloyati - Samarqand,8070b3ea-9afb-4ba9-a300-cba9a749e11e,Christian Nelson,erkak,66,Avtokredit,62780485,24.58,12,2023-10-18,Jarayonda,Yuqori,Turmush qurgan,Tadbirkor,65958752,417,7,Past,Andijon,Asaka,302451,4,236,42183,0.861
313,509,Buxoro,Surxondaryo viloyati - Denov,22194a4c-c31b-404b-8746-0e49a57631bc,Veronica Alvarez,ayol,37,Ipoteka,82583713,12.77,36,2021-06-13,Kechikkan,Yuqori,Yolg'iz,O'qituvchi,72535053,773,15,Yuqori,Qoraqalpogʻiston Respublikasi,Nukus,550856,6,230,52910,0.904
314,234,Namangan,Qashqadaryo viloyati - Yakkabog‘,d5ce52fa-0760-4515-b313-e8cd970f2bb1,Michael Hopkins,ayol,64,Ta'lim,292704152,23.04,36,2024-07-19,Jarayonda,Past,Yolg'iz,Tadbirkor,61485331,322,8,O'rtacha,Qoraqalpogʻiston Respublikasi,Chimboy,280515,3,257,13819,0.951
315,319,Farg‘ona,Qoraqalpog‘iston - Nukus,1834ea04-6a38-4ce7-ba19-c846096aa574,Mark Johnson,erkak,37,Avtokredit,252713822,17.81,12,2025-09-27,Kechikkan,Yuqori,Yolg'iz,Ishchi,10285532,758,2,Past,Samarqand,Oqdaryo,212559,3,113,26189,0.877
316,791,Andijon,Xorazm viloyati - Xiva,0d1dda6c-ebb5-4269-a785-c12ed4b6c047,Kevin Hamilton,ayol,46,Fermerlik,33710062,21.95,48,2021-11-29,Kechikkan,Yuqori,Turmush qurgan,Fermer,5276702,654,5,Past,Buxoro,Kogon,49512,0,236,4431,0.911
317,208,Namangan,Navoiy viloyati - Zarafshon,783eff2f-3925-4f1d-9bd9-fcec6a151a48,Jeffrey Vasquez,ayol,67,Biznes,24057341,10.79,36,2021-02-02,Jarayonda,Yuqori,Turmush qurgan,Fermer,67042301,694,15,Past,Buxoro,Buxoro,1000,0,218,59,0.941
318,778,Xorazm,Surxondaryo viloyati - Termiz,fad7f52e-8544-4c4b-9aa8-46e400a1a98a,Kevin Clark,ayol,68,Ipoteka,37884251,15.05,12,2023-11-07,To'langan,O'rtacha,Yolg'iz,Fermer,14786722,590,1,Yuqori,Jizzax,G‘allaorol,17080,1,240,1129,0.934
319,101,Xorazm,Toshkent viloyati - Angren,3d497dc5-1338-4085-bbf6-e302b50d8ebf,Pamela Watson,ayol,20,Ta'lim,339611555,16.3,48,2021-02-10,Jarayonda,O'rtacha,Yolg'iz,Boshqaruvchi,82839893,684,10,Yuqori,Xorazm,Urganch,236963,2,257,4614,0.981
320,112,Navoiy,Buxoro viloyati - G‘ijduvon,4ed418c4-be18-4524-9283-281d9dce757c,Robin Davis,ayol,60,Fermerlik,498126719,23.71,36,2021-11-21,To'langan,O'rtacha,Yolg'iz,Tadbirkor,34406516,634,3,O'rtacha,Navoiy,Zarafshon,20067,0,227,666,0.967
321,640,Farg‘ona,Toshkent viloyati - Chirchiq,b329ad3e-c255-4290-ace3-772ad416f37b,Kaitlyn Vance,ayol,35,Avtokredit,16968369,19.34,12,2025-08-16,Jarayonda,O'rtacha,Turmush qurgan,Tadbirkor,82731083,457,3,Yuqori,Qashqadaryo,Beshkent,21916,0,78,1784,0.919
322,953,Farg‘ona,Xorazm viloyati - Urganch,5b153845-6aad-43bd-a180-01f0fe79f3ee,Mr. Martin Scott,erkak,21,Avtokredit,273957070,24.26,48,2023-11-15,Kechikkan,O'rtacha,Yolg'iz,Talaba,54441910,575,14,Yuqori,Navoiy,Navoiy,40472,1,231,4876,0.88
323,635,Sirdaryo,Qoraqalpog‘iston - Taxiatosh,13c1fe94-2e27-440d-8ae7-e93b0060cfc8,Kristina Peterson,ayol,36,Fermerlik,119290966,12.17,24,2022-07-25,To'langan,Yuqori,Turmush qurgan,Fermer,22820070,506,15,Yuqori,Qashqadaryo,Mirishkor,20029,1,59,673,0.966
324,537,Toshkent,Toshkent shahri,d6a9e4a7-5b3d-4cef-bbb7-39b17976cd71,Sabrina Ramirez,erkak,51,Avtokredit,152968952,22.01,24,2020-10-29,Jarayonda,O'rtacha,Yolg'iz,Talaba,90740835,667,1,O'rtacha,Andijon,Asaka,302451,4,236,42183,0.861
325,461,Surxondaryo,Qashqadaryo viloyati - Kitob,8aa2199c-0f37-45f9-ac7b-321e57a429a1,Alexis Johnson,ayol,49,Ipoteka,170271758,24.22,60,2024-10-04,Kechikkan,O'rtacha,Turmush qurgan,Fermer,76641159,712,9,Past,Sirdaryo,Sirdaryo,115267,2,238,4878,0.958
326,454,Sirdaryo,Qoraqalpog‘iston - Chimboy,f7083dfc-3c81-415a-98c6-03f4b4dfc13d,Angela Kerr,erkak,37,Avtokredit,321711226,13.8,60,2023-06-04,To'langan,Yuqori,Turmush qurgan,Ishchi,87055534,755,4,Past,Xorazm,Urganch,236963,3,257,4614,0.981
327,248,Qoraqalpog‘iston,Qoraqalpog‘iston - Nukus,9df474cd-e54b-4377-b226-1fda5b3b1571,Mark Owen,ayol,33,Ipoteka,341428069,18.23,36,2021-04-04,To'langan,O'rtacha,Turmush qurgan,Tadbirkor,63815828,313,5,Past,Buxoro,G‘ijduvon,62601,2,233,6501,0.896
328,760,Sirdaryo,Qoraqalpog‘iston - Taxiatosh,e9b78a22-a9b9-437a-a26e-9fece5615760,Thomas Black,erkak,43,Biznes,172806945,24.16,48,2023-03-13,Kechikkan,Yuqori,Turmush qurgan,Talaba,53792651,663,5,O'rtacha,Navoiy,Qiziltepa,13911,1,247,598,0.957
329,753,Sirdaryo,Farg‘ona viloyati - Qo‘qon,3af9ca96-7fda-42a6-bc33-b30cfa7a0a9a,Jacqueline Smith,ayol,20,Fermerlik,116790463,18.05,60,2025-05-25,To'langan,Yuqori,Turmush qurgan,Tadbirkor,43498750,421,2,Yuqori,Samarqand,Toyloq,287007,3,108,31724,0.889
330,765,Toshkent,Qashqadaryo viloyati - Qarshi,344bc4d0-1471-4781-b5e9-95c1dfdd0224,Robert Haley,erkak,62,Fermerlik,393044584,17.26,24,2022-08-01,To'langan,Yuqori,Turmush qurgan,Ishchi,56199861,365,12,Yuqori,Sirdaryo,Guliston,55176,1,235,4862,0.912
331,220,Namangan,Jizzax viloyati - Jizzax,3dce037e-1af3-4c4e-91a8-2e0ab6fd4f4d,Riley Forbes,erkak,19,Avtokredit,408013870,16.6,48,2025-01-20,Kechikkan,Yuqori,Yolg'iz,Ishchi,5550458,413,11,Past,Sirdaryo,Shirin,77686,1,255,9183,0.882
332,496,Qashqadaryo,Namangan viloyati - Chortoq,f2ec4296-a786-48b1-8cc7-ac25d1b7c096,George Owen,erkak,69,Fermerlik,232696827,24.62,12,2024-10-03,Kechikkan,Yuqori,Yolg'iz,Tadbirkor,5003278,658,14,Past,Andijon,Shahrixon,337056,4,228,20126,0.94
333,300,Buxoro,Qashqadaryo viloyati - Shahrisabz,bdc3c143-454b-4b7e-9b5b-b146174d1cea,James Washington,erkak,56,Ta'lim,72008644,16.46,60,2021-09-17,Kechikkan,O'rtacha,Yolg'iz,Fermer,53219979,368,9,O'rtacha,Jizzax,G‘allaorol,17080,0,240,1129,0.934
334,507,Qashqadaryo,Namangan viloyati - Pop,ab18739e-85fe-48c3-af9a-dfd54378219b,Clifford Terry,ayol,32,Avtokredit,129175955,23.18,24,2022-07-14,To'langan,Yuqori,Turmush qurgan,O'qituvchi,17049353,719,5,O'rtacha,Namangan,Namangan,54601,2,222,2839,0.948
335,580,Sirdaryo,Buxoro viloyati - Buxoro,72e04035-96a9-4206-be51-af1c8f6867a4,Angela Williams,ayol,49,Biznes,327718529,16.95,36,2025-07-26,Kechikkan,Past,Turmush qurgan,O'qituvchi,80141722,675,9,Yuqori,Buxoro,G‘ijduvon,62601,1,233,6501,0.896
336,413,Sirdaryo,Xorazm viloyati - Yangibozor,9dc76f1e-5e59-4264-8935-e350f597eee2,Mark Ayala,ayol,61,Fermerlik,442537903,19.55,36,2024-05-27,To'langan,O'rtacha,Yolg'iz,Ishchi,32913872,715,1,O'rtacha,Namangan,Namangan,54601,2,222,2839,0.948
337,139,Qashqadaryo,Toshkent viloyati - Bekobod,edbc7c88-f801-4a50-a43a-787140af40c2,Natalie Mcintyre,erkak,31,Avtokredit,243068466,22.33,72,2025-03-23,Kechikkan,O'rtacha,Turmush qurgan,Talaba,59341458,595,13,Past,Sirdaryo,Shirin,77686,2,255,9183,0.882
338,163,Samarqand,Xorazm viloyati - Yangibozor,61994baa-1e9a-4c96-8bf9-048a60871f94,Amber Yu,ayol,65,Ipoteka,407546071,12.95,36,2025-08-24,Kechikkan,O'rtacha,Turmush qurgan,O'qituvchi,57826449,423,15,Yuqori,Qashqadaryo,Yakkabog‘,27717,0,77,3060,0.89
339,197,Buxoro,Surxondaryo viloyati - Sherobod,113ead3c-38a0-4e81-9b10-da7d7b203739,Daniel Miranda,erkak,25,Fermerlik,492158758,17.41,60,2022-08-15,Kechikkan,Past,Yolg'iz,O'qituvchi,13748612,534,1,Past,Qashqadaryo,Kitob,16310,1,77,1493,0.908
340,611,Buxoro,Jizzax viloyati - Jizzax,d2ea2d09-a42a-4924-8202-44700a22c8f2,Johnny Bush,ayol,43,Ta'lim,303400480,20.27,36,2020-10-14,To'langan,Yuqori,Turmush qurgan,Fermer,79812837,498,8,Yuqori,Jizzax,Jizzax,78543,2,235,3949,0.95
341,597,Navoiy,Farg‘ona viloyati - Marg‘ilon,25abf1c6-1f52-4333-b1f2-f22d6a350bc0,Anna Wiggins,ayol,32,Ipoteka,402796107,24.89,48,2024-03-11,Jarayonda,O'rtacha,Yolg'iz,O'qituvchi,78909637,305,15,Past,Xorazm,Xiva,26077,1,243,1762,0.932
342,520,Farg‘ona,Qoraqalpog‘iston - Nukus,3c4f68d0-6dc5-44e0-88f5-e4e51da155cc,Michael Martin,erkak,40,Biznes,5241877,14.3,60,2022-01-05,To'langan,Yuqori,Turmush qurgan,Ishchi,25048293,699,13,Yuqori,Samarqand,Pastdarg‘om,105713,2,132,15720,0.851
343,980,Surxondaryo,Namangan viloyati - Namangan,818fdbe7-be5e-4dd1-a408-0a1ad007d8f3,Michelle Chase,erkak,52,Ta'lim,157587571,21.46,48,2023-09-12,Kechikkan,Past,Turmush qurgan,Talaba,97136379,805,13,O'rtacha,Buxoro,Buxoro,1000,0,218,59,0.941
344,892,Andijon,Qashqadaryo viloyati - Beshkent,9162ebd2-544d-4554-9a43-3fe84653ff4c,Colleen Johnson,erkak,20,Ta'lim,335058836,10.99,12,2022-02-17,Kechikkan,O'rtacha,Yolg'iz,Talaba,75483791,439,13,Past,Xorazm,Urganch,236963,3,257,4614,0.981
345,372,Navoiy,Qashqadaryo viloyati - Koson,1838d74c-9595-44f9-bf03-50240fd8c2dd,Bryan Morgan,erkak,23,Ipoteka,280924645,11.41,72,2021-02-05,Kechikkan,Yuqori,Yolg'iz,O'qituvchi,17238165,815,15,Past,Qashqadaryo,Mirishkor,20029,1,59,673,0.966
346,243,Surxondaryo,Samarqand viloyati - Nurobod,808bd445-eb0d-4d81-92c6-67778165490b,Robert Cox,erkak,27,Fermerlik,302209479,15.98,60,2021-02-27,Kechikkan,O'rtacha,Yolg'iz,O'qituvchi,34727603,431,6,Past,Fargʻona,Marg‘ilon,251803,4,266,15042,0.94
347,283,Sirdaryo,Farg‘ona viloyati - Marg‘ilon,14b295a7-cf6f-4a44-a53d-742b26a5116f,Ricky Gardner,ayol,42,Ipoteka,488667215,23.54,60,2024-08-14,Kechikkan,Yuqori,Yolg'iz,Tadbirkor,53577893,381,8,Yuqori,Namangan,Chortoq,210264,3,236,9822,0.953
348,552,Farg‘ona,Qashqadaryo viloyati - Beshkent,daaee5f6-520f-4b25-89a7-a6ea5b8ecca2,Chris Scott,erkak,35,Fermerlik,251142957,22.32,36,2023-08-30,To'langan,Yuqori,Yolg'iz,Fermer,33506179,713,3,O'rtacha,Toshkent viloyati,Bekobod,360270,4,102,12267,0.966
349,291,Sirdaryo,Namangan viloyati - Pop,51d9c414-5e71-433b-be43-953c569ece67,John Jensen,ayol,19,Fermerlik,82844478,10.57,36,2023-11-06,Jarayonda,Past,Yolg'iz,Ishchi,36366148,356,6,Past,Jizzax,Do‘stlik,92508,2,249,6524,0.929
350,257,Namangan,Farg‘ona viloyati - Marg‘ilon,681de9dc-0ea6-4489-83ad-c35f4d0b334e,Desiree Harvey,erkak,26,Ipoteka,252377775,10.98,48,2024-07-27,To'langan,Yuqori,Turmush qurgan,Tadbirkor,8717214,810,10,O'rtacha,Buxoro,Buxoro,1000,0,218,59,0.941
351,929,Namangan,Samarqand viloyati - Samarqand,30df9c22-895b-4c8f-ab7d-6b35b4a0ff15,Marcia Campbell,erkak,64,Biznes,186773409,18.52,48,2021-06-18,Kechikkan,O'rtacha,Turmush qurgan,O'qituvchi,20948000,548,14,Past,Toshkent viloyati,Chirchiq,373498,5,131,24067,0.936
352,281,Buxoro,Qoraqalpog‘iston - Nukus,f8e9bcbf-8546-4fb1-a807-ed86708c2d1a,Brian Mendez,ayol,57,Biznes,111851791,24.38,24,2023-10-26,Kechikkan,Past,Turmush qurgan,Tadbirkor,161171,458,6,Yuqori,Qoraqalpogʻiston Respublikasi,Nukus,550856,7,230,52910,0.904
353,454,Toshkent,Surxondaryo viloyati - Denov,d1e8a274-c56f-4cd7-bfbf-a072e1bf15fd,Steve Smith,erkak,35,Avtokredit,123815896,24.19,12,2025-02-12,To'langan,Yuqori,Turmush qurgan,Ishchi,52781762,773,11,Past,Samarqand,Kattaqo‘rg‘on,216959,3,117,23327,0.892
354,635,Surxondaryo,Xorazm viloyati - Urganch,4652ffa4-3e3d-4e55-b2bc-08dda9a21e6e,Ashley Buck,ayol,30,Fermerlik,184256756,15.2,36,2024-09-09,Jarayonda,Yuqori,Yolg'iz,Talaba,88238519,758,11,O'rtacha,Samarqand,Samarqand,79667,1,126,9757,0.878
355,744,Xorazm,Xorazm viloyati - Yangibozor,ad6ffcef-e0c9-47c4-ae00-92e0552f98b0,Michael Key,erkak,43,Ta'lim,281265373,24.25,12,2021-06-21,To'langan,O'rtacha,Yolg'iz,Tadbirkor,43505105,388,4,Past,Navoiy,Navoiy,40472,0,231,4876,0.88
356,164,Namangan,Qoraqalpog‘iston - Taxiatosh,1726fd81-222d-4349-a468-912d99365a58,Charles Smith,ayol,50,Fermerlik,121791558,22.96,48,2024-06-05,Jarayonda,Past,Yolg'iz,Fermer,84191229,445,8,O'rtacha,Navoiy,Qiziltepa,13911,0,247,598,0.957
357,536,Jizzax,Samarqand viloyati - Nurobod,ed297be3-9baf-49c0-8819-615d53dea44f,Emily Foster,ayol,18,Avtokredit,103459384,13.15,72,2024-07-13,Kechikkan,Past,Turmush qurgan,Boshqaruvchi,83047808,410,11,O'rtacha,Jizzax,Do‘stlik,92508,1,249,6524,0.929
358,281,Farg‘ona,Sirdaryo viloyati - Guliston,87dcc14b-51cd-4085-bb85-3bb64196e1ba,Lauren Bennett,erkak,19,Fermerlik,231987182,11.82,12,2025-03-29,Jarayonda,Yuqori,Turmush qurgan,Ishchi,20848226,507,10,Past,Surxondaryo,Denov,128469,2,219,5813,0.955
359,400,Toshkent,Toshkent viloyati - Bekobod,f11acea3-1e20-4de0-bef7-b039f78fcc19,Deborah Stevenson,ayol,19,Ta'lim,314173915,19.52,12,2025-06-12,To'langan,Past,Turmush qurgan,Tadbirkor,40044901,760,1,Past,Surxondaryo,Termiz,162099,3,237,12944,0.92
360,129,Sirdaryo,Qoraqalpog‘iston - Nukus,a66727f9-549d-401e-81a8-73e65dc0663e,Kenneth Austin,ayol,49,Biznes,327052041,10.95,60,2023-09-23,To'langan,O'rtacha,Turmush qurgan,Ishchi,77935782,740,15,Yuqori,Qashqadaryo,Shahrisabz,32063,1,75,1176,0.963
361,593,Surxondaryo,Toshkent viloyati - Chirchiq,fbac4b59-a08d-4460-9963-017fbe2607f9,Taylor Alvarez,erkak,33,Ta'lim,284717211,24.17,72,2023-01-07,To'langan,Yuqori,Yolg'iz,Fermer,15913214,721,6,Yuqori,Qashqadaryo,Shahrisabz,32063,0,75,1176,0.963
362,732,Qoraqalpog‘iston,Qoraqalpog‘iston - Taxiatosh,a0275e3d-d563-4279-9ed7-b07d45f286ee,Alexander Lowery,ayol,31,Ipoteka,123459225,22.81,48,2024-03-08,To'langan,O'rtacha,Yolg'iz,Tadbirkor,23550780,453,6,Yuqori,Sirdaryo,Sirdaryo,115267,2,238,4878,0.958
363,680,Namangan,Sirdaryo viloyati - Shirin,3bef7202-9bc3-425a-bff0-2df51c7deb5b,Kimberly Castillo,ayol,51,Fermerlik,494979532,20.11,12,2023-11-16,To'langan,O'rtacha,Yolg'iz,Talaba,66404402,607,2,Past,Xorazm,Xiva,26077,0,243,1762,0.932
364,644,Navoiy,Sirdaryo viloyati - Sirdaryo,f9b42d4f-d1bb-4a0c-b005-4385527182cb,Jason Galloway,erkak,50,Fermerlik,470263521,10.05,24,2024-06-20,To'langan,Yuqori,Turmush qurgan,O'qituvchi,30721423,559,4,Past,Samarqand,Pastdarg‘om,105713,2,132,15720,0.851
